id,original_url,unshortened_url
1210472268540702725,https://www.spiegel.de/sport/fussball/hans-joerg-criens-ehemaliger-moenchengladbach-topstuermer-ist-tot-a-1302832.html,https://www.spiegel.de/sport/fussball/hans-joerg-criens-ehemaliger-moenchengladbach-topstuermer-ist-tot-a-1302832.html
1209134962886103042,https://www.spiegel.de/panorama/justiz/china-hinweise-auf-zwangsarbeit-weihnachtskarte-mit-hilferuf-aus-gefaengnis-a-1302645.html,https://www.spiegel.de/panorama/justiz/china-hinweise-auf-zwangsarbeit-weihnachtskarte-mit-hilferuf-aus-gefaengnis-a-1302645.html
1200676095902666753,https://www.spiegel.de/politik/ausland/nach-raketenbeschuss-israel-greift-palaestinenser-stellungen-an-a-1299042.html,https://www.spiegel.de/politik/ausland/nach-raketenbeschuss-israel-greift-palaestinenser-stellungen-an-a-1299042.html
1190668654108524545,https://www.spiegel.de/sport/fussball/fussball-bundesliga-fc-bayern-muenchen-verliert-1-5-bei-eintracht-frankfurt-a-1294580.html,https://www.spiegel.de/sport/fussball/fussball-bundesliga-fc-bayern-muenchen-verliert-1-5-bei-eintracht-frankfurt-a-1294580.html
1186623009710194688,https://www.spiegel.de/politik/ausland/jean-claude-juncker-bekaempft-den-dummen-nationalismus-a-1292743.html,https://www.spiegel.de/politik/ausland/jean-claude-juncker-bekaempft-den-dummen-nationalismus-a-1292743.html
1184545817106862080,https://www.spiegel.de/politik/ausland/angela-merkel-und-emmanuel-macron-einig-bei-waffenexporten-a-1291912.html,https://www.spiegel.de/politik/ausland/angela-merkel-und-emmanuel-macron-einig-bei-waffenexporten-a-1291912.html
1185230068718567425,https://www.spiegel.de/politik/deutschland/anschlag-von-halle-innenminister-wollen-waffenrecht-weiter-verschaerfen-a-1292275.html,https://www.spiegel.de/politik/deutschland/anschlag-von-halle-innenminister-wollen-waffenrecht-weiter-verschaerfen-a-1292275.html
1187272275621318656,https://www.spiegel.de/wirtschaft/unternehmen/innovationen-im-mittelstand-unternehmen-muessen-mehr-investieren-studie-a-1293072.html,https://www.spiegel.de/wirtschaft/unternehmen/innovationen-im-mittelstand-unternehmen-muessen-mehr-investieren-studie-a-1293072.html
1187357964975263749,https://www.spiegel.de/wirtschaft/unternehmen/twitter-gewinn-faellt-aktienkurs-bricht-ein-a-1293177.html,https://www.spiegel.de/wirtschaft/unternehmen/twitter-gewinn-faellt-aktienkurs-bricht-ein-a-1293177.html
1206587046749327360,https://www.spiegel.de/panorama/australien-feuerwehr-loescht-mit-feuer-der-plan-ging-schief-a-1301540.html,https://www.spiegel.de/panorama/australien-feuerwehr-loescht-mit-feuer-der-plan-ging-schief-a-1301540.html
