id,original_url,title,unshortened_url
1201676433732464641,https://www.spiegel.de/kultur/tv/hart-aber-fair-zur-klimapolitik-und-dann-kam-der-mann-mit-dem-1000-ps-auto-a-1299321.html,"""Hart aber fair"" zur Klimapolitik: Dann kam der Mann mit dem 1000-PS-Auto - DER SPIEGEL",https://www.spiegel.de/kultur/tv/hart-aber-fair-zur-klimapolitik-und-dann-kam-der-mann-mit-dem-1000-ps-auto-a-1299321.html
1200698763053916161,https://www.spiegel.de/stil/rezept-fuer-pikantes-ragout-aus-der-ziegenschulter-mit-zimt-a-1298316.html,Rezept für pikantes Ragout aus der Ziegenschulter mit Zimt - DER SPIEGEL,https://www.spiegel.de/stil/rezept-fuer-pikantes-ragout-aus-der-ziegenschulter-mit-zimt-a-1298316.html
1190687288373628928,https://www.spiegel.de/wirtschaft/grossbritannien-superreiche-fuerchten-sich-vor-labour-sieg-a-1294579.html,Großbritannien: Superreiche fürchten sich vor Labour-Sieg - DER SPIEGEL,https://www.spiegel.de/wirtschaft/grossbritannien-superreiche-fuerchten-sich-vor-labour-sieg-a-1294579.html
1190291931634401280,https://www.spiegel.de/lebenundlernen/uni/franziska-giffeys-doktortitel-plagiatsjaeger-kritisiert-entscheidung-der-fu-berlin-a-1294425.html,Franziska Giffeys Doktortitel: Plagiatsjäger kritisiert Entscheidung der FU Berlin - DER SPIEGEL,https://www.spiegel.de/lebenundlernen/uni/franziska-giffeys-doktortitel-plagiatsjaeger-kritisiert-entscheidung-der-fu-berlin-a-1294425.html
1189710352394489856,https://www.spiegel.de/politik/deutschland/olaf-scholz-verteidigt-angela-merkel-gegen-friedrich-merz-faktenfrei-rumgepoebelt-a-1294201.html,"Olaf Scholz verteidigt Angela Merkel gegen Friedrich Merz: ""Faktenfrei rumgepöbelt"" - DER SPIEGEL",https://www.spiegel.de/politik/deutschland/olaf-scholz-verteidigt-angela-merkel-gegen-friedrich-merz-faktenfrei-rumgepoebelt-a-1294201.html
1185610449540149248,https://www.spiegel.de/wissenschaft/mensch/luxor-aegypten-praesentiert-groessten-sarkophag-fund-seit-einem-jahrhundert-a-1292374.html,Selbst die Farbe ist noch erhalten: Ägypten präsentiert Jahrhundert-Sarkophag-Fund - DER SPIEGEL,https://www.spiegel.de/wissenschaft/mensch/luxor-aegypten-praesentiert-groessten-sarkophag-fund-seit-einem-jahrhundert-a-1292374.html
1176328924260732928,https://www.spiegel.de/panorama/justiz/usa-school-resource-officer-in-florida-nimmt-zwei-sechsjaehrige-fest-entlassen-a-1288266.html,USA: School resource officer in Florida nimmt zwei Sechsjährige fest - entlassen - DER SPIEGEL,https://www.spiegel.de/panorama/justiz/usa-school-resource-officer-in-florida-nimmt-zwei-sechsjaehrige-fest-entlassen-a-1288266.html
1174366237167505408,https://www.spiegel.de/sport/fussball/champions-league-live-ticker-spielplan-ergebnisse-tabelle-a-851014.html,Ergebnisse & Tabelle | Fußball-Champions League&nbsp;2019/2020 | DER SPIEGEL,https://sportdaten.spiegel.de/fussball/uefa-champions-league/ergebnisse-und-tabelle/
1203442827755020288,https://www.spiegel.de/sport/sonst/boxen-anthony-joshua-holt-sich-wm-titel-vom-little-fat-kid-andy-ruiz-jr-zurueck-a-1300245.html,"Boxen: Anthony Joshua holt sich WM-Titel vom ""Little Fat Kid"" Andy Ruiz Jr. zurück - DER SPIEGEL",https://www.spiegel.de/sport/sonst/boxen-anthony-joshua-holt-sich-wm-titel-vom-little-fat-kid-andy-ruiz-jr-zurueck-a-1300245.html
1177086536497582081,https://www.spiegel.de/panorama/schoeffelding-in-bayern-frau-faellt-auf-a96-aus-fahrendem-auto-und-stirbt-a-1288688.html,Schöffelding: Frau fällt auf A96 aus fahrendem Auto und stirbt - DER SPIEGEL,https://www.spiegel.de/panorama/schoeffelding-in-bayern-frau-faellt-auf-a96-aus-fahrendem-auto-und-stirbt-a-1288688.html
